priority	publisher_bucket	gap_score	pmid	pubmed_url	journal	doi	doi_url	pmc_id	pdf_ok	pdf_source	supp_ok	supp_source	reads_ok	reads_source	reads_accessions	n_runs	total_gb	verdict	action	user_notes
IGNORE-not-worth-chasing	long-tail-singleton	3	29914865	https://pubmed.ncbi.nlm.nih.gov/29914865/	Clin Chem	10.1373/clinchem.2018.289728	https://doi.org/10.1373/clinchem.2018.289728		no	NONE	no	NONE	no	NONE	NONE	0	0.0			
IGNORE-not-worth-chasing	long-tail-singleton	0	30666146	https://pubmed.ncbi.nlm.nih.gov/30666146/	Clin Exp Gastroenterol	10.2147/CEG.S186097	https://doi.org/10.2147/CEG.S186097	PMC6330977	yes	pmc_oa,unpaywall	yes	html_mining	yes	europepmc	SRP071855	306	23.47			
IGNORE-not-worth-chasing	long-tail-singleton	1	34408121	https://pubmed.ncbi.nlm.nih.gov/34408121/	Clin Transl Gastroenterol	10.14309/ctg.0000000000000389	https://doi.org/10.14309/ctg.0000000000000389	PMC8373536	yes	pmc_oa	yes	pmc_oa	no	NONE	NONE	0	0.0			
IGNORE-not-worth-chasing	long-tail-singleton	1	35506038	https://pubmed.ncbi.nlm.nih.gov/35506038/	Contemp Oncol (Pozn)	10.5114/wo.2022.114537	https://doi.org/10.5114/wo.2022.114537	PMC9052348	yes	pmc_oa,unpaywall	yes	html_mining	no	NONE	NONE	0	0.0			
IGNORE-not-worth-chasing	long-tail-singleton	3	34619680	https://pubmed.ncbi.nlm.nih.gov/34619680/	Digestion	10.1159/000519487	https://doi.org/10.1159/000519487		no	NONE	no	NONE	no	NONE	NONE	0	0.0			
IGNORE-not-worth-chasing	long-tail-singleton	2	36349755	https://pubmed.ncbi.nlm.nih.gov/36349755/	Digestion	10.1159/000527170	https://doi.org/10.1159/000527170		no	NONE	yes	external:figshare	no	NONE	NONE	0	0.0			
IGNORE-not-worth-chasing	long-tail-singleton	2	30885294	https://pubmed.ncbi.nlm.nih.gov/30885294/	Elife	10.7554/eLife.45931	https://doi.org/10.7554/eLife.45931	PMC6424561	yes	pmc_oa,unpaywall	no	NONE	no	NONE	NONE	0	0.0			
IGNORE-not-worth-chasing	long-tail-singleton	3	33525770	https://pubmed.ncbi.nlm.nih.gov/33525770/	Emerg Top Life Sci	10.1042/ETLS20170045	https://doi.org/10.1042/ETLS20170045		no	NONE	no	NONE	no	NONE	NONE	0	0.0			
IGNORE-not-worth-chasing	long-tail-singleton	1	29963455	https://pubmed.ncbi.nlm.nih.gov/29963455/	Euroasian J Hepatogastroenterol	10.5005/jp-journals-10018-1251	https://doi.org/10.5005/jp-journals-10018-1251	PMC6024036	yes	pmc_oa,unpaywall	yes	html_mining	no	NONE	NONE	0	0.0			
IGNORE-not-worth-chasing	long-tail-singleton	2	37740374	https://pubmed.ncbi.nlm.nih.gov/37740374/	Food Funct	10.1039/d3fo01356a	https://doi.org/10.1039/d3fo01356a		yes	unpaywall	no	NONE	no	NONE	NONE	0	0.0			
IGNORE-not-worth-chasing	long-tail-singleton	2	30820436	https://pubmed.ncbi.nlm.nih.gov/30820436/	Inflamm Intest Dis	10.1159/000495462	https://doi.org/10.1159/000495462	PMC6390416	yes	unpaywall	no	NONE	no	NONE	NONE	0	0.0			
IGNORE-not-worth-chasing	long-tail-singleton	3	37436807	https://pubmed.ncbi.nlm.nih.gov/37436807/	Int J Syst Evol Microbiol	10.1099/ijsem.0.005958	https://doi.org/10.1099/ijsem.0.005958		no	NONE	no	NONE	no	NONE	NONE	0	0.0			
IGNORE-not-worth-chasing	long-tail-singleton	1	33842404	https://pubmed.ncbi.nlm.nih.gov/33842404/	J Cancer Prev	10.15430/JCP.2021.26.1.32	https://doi.org/10.15430/JCP.2021.26.1.32	PMC8020170	yes	pmc_oa,unpaywall	yes	pmc_oa	no	NONE	NONE	0	0.0			
IGNORE-not-worth-chasing	long-tail-singleton	3	35381769	https://pubmed.ncbi.nlm.nih.gov/35381769/	J Cancer Res Ther	10.4103/0973-1482.341139	https://doi.org/10.4103/0973-1482.341139		no	NONE	no	NONE	no	NONE	NONE	0	0.0			
IGNORE-not-worth-chasing	long-tail-singleton	2	33879965	https://pubmed.ncbi.nlm.nih.gov/33879965/	J Clin Biochem Nutr	10.3164/jcbn.20-121	https://doi.org/10.3164/jcbn.20-121	PMC8045997	yes	unpaywall	no	NONE	no	NONE	NONE	0	0.0			
IGNORE-not-worth-chasing	long-tail-singleton	1	30855275	https://pubmed.ncbi.nlm.nih.gov/30855275/	J Clin Invest	10.1172/JCI124196	https://doi.org/10.1172/JCI124196	PMC6436866	yes	unpaywall	no	NONE	yes	europepmc	PRJNA423288	166	0.97			
IGNORE-not-worth-chasing	long-tail-singleton	3	30106318	https://pubmed.ncbi.nlm.nih.gov/30106318/	J Comput Biol	10.1089/cmb.2018.0072	https://doi.org/10.1089/cmb.2018.0072		no	NONE	no	NONE	no	NONE	NONE	0	0.0			
IGNORE-not-worth-chasing	long-tail-singleton	1	30942618	https://pubmed.ncbi.nlm.nih.gov/30942618/	J Comput Biol	10.1089/cmb.2018.0224	https://doi.org/10.1089/cmb.2018.0224	PMC6748403	yes	pmc_oa,unpaywall	yes	html_mining	no	NONE	NONE	0	0.0			
IGNORE-not-worth-chasing	long-tail-singleton	3	37288545	https://pubmed.ncbi.nlm.nih.gov/37288545/	J Med Microbiol	10.1099/jmm.0.001699	https://doi.org/10.1099/jmm.0.001699		no	NONE	no	NONE	no	NONE	NONE	0	0.0			
IGNORE-not-worth-chasing	long-tail-singleton	3	30602267	https://pubmed.ncbi.nlm.nih.gov/30602267/	J Microbiol Biotechnol	10.4014/jmb.1811.11010	https://doi.org/10.4014/jmb.1811.11010		no	NONE	no	NONE	no	NONE	NONE	0	0.0			
IGNORE-not-worth-chasing	long-tail-singleton	2	34053222	https://pubmed.ncbi.nlm.nih.gov/34053222/	J Proteome Res	10.1021/acs.jproteome.1c00147	https://doi.org/10.1021/acs.jproteome.1c00147		no	NONE	yes	external:figshare	no	NONE	NONE	0	0.0			
IGNORE-not-worth-chasing	long-tail-singleton	2	30622786	https://pubmed.ncbi.nlm.nih.gov/30622786/	J Thorac Dis	10.21037/jtd.2018.10.72	https://doi.org/10.21037/jtd.2018.10.72	PMC6297399	yes	unpaywall	no	NONE	no	NONE	NONE	0	0.0			
IGNORE-not-worth-chasing	long-tail-singleton	3	29553541	https://pubmed.ncbi.nlm.nih.gov/29553541/	J Vis Exp	10.3791/57182	https://doi.org/10.3791/57182	PMC5931413	no	NONE	no	NONE	no	NONE	NONE	0	0.0			
IGNORE-not-worth-chasing	long-tail-singleton	1	34767023	https://pubmed.ncbi.nlm.nih.gov/34767023/	JAMA Netw Open	10.1001/jamanetworkopen.2021.34308	https://doi.org/10.1001/jamanetworkopen.2021.34308	PMC8590167	yes	pmc_oa,unpaywall	yes	pmc_oa	no	NONE	NONE	0	0.0			
IGNORE-not-worth-chasing	long-tail-singleton	2	29327043	https://pubmed.ncbi.nlm.nih.gov/29327043/	JAMA Oncol	10.1001/jamaoncol.2017.4777	https://doi.org/10.1001/jamaoncol.2017.4777	PMC5885828	yes	unpaywall	no	NONE	no	NONE	NONE	0	0.0			
IGNORE-not-worth-chasing	long-tail-singleton	1	33571170	https://pubmed.ncbi.nlm.nih.gov/33571170/	JCI Insight	10.1172/jci.insight.144561	https://doi.org/10.1172/jci.insight.144561	PMC8119211	yes	pmc_oa,unpaywall	yes	pmc_oa	no	NONE	NONE	0	0.0			
IGNORE-not-worth-chasing	long-tail-singleton	2	32863352	https://pubmed.ncbi.nlm.nih.gov/32863352/	Jpn J Infect Dis	10.7883/yoken.JJID.2020.382	https://doi.org/10.7883/yoken.JJID.2020.382		yes	unpaywall	no	NONE	no	NONE	NONE	0	0.0			
IGNORE-not-worth-chasing	long-tail-singleton	1	33167104	https://pubmed.ncbi.nlm.nih.gov/33167104/	Korean J Intern Med	10.3904/kjim.2019.373	https://doi.org/10.3904/kjim.2019.373	PMC8137414	yes	pmc_oa,unpaywall	yes	html_mining	no	NONE	NONE	0	0.0			
IGNORE-not-worth-chasing	long-tail-singleton	3	37039269	https://pubmed.ncbi.nlm.nih.gov/37039269/	Mol Omics	10.1039/d3mo00021d	https://doi.org/10.1039/d3mo00021d		no	NONE	no	NONE	no	NONE	NONE	0	0.0			
IGNORE-not-worth-chasing	long-tail-singleton	2	34881628	https://pubmed.ncbi.nlm.nih.gov/34881628/	Neoplasma	10.4149/neo_2021_210907N1276	https://doi.org/10.4149/neo_2021_210907N1276		yes	unpaywall	no	NONE	no	NONE	NONE	0	0.0			
IGNORE-not-worth-chasing	long-tail-singleton	3	37195730	https://pubmed.ncbi.nlm.nih.gov/37195730/	OMICS	10.1089/omi.2023.0034	https://doi.org/10.1089/omi.2023.0034		no	NONE	no	NONE	no	NONE	NONE	0	0.0			
IGNORE-not-worth-chasing	long-tail-singleton	1	30854059	https://pubmed.ncbi.nlm.nih.gov/30854059/	Oncol Lett	10.3892/ol.2019.9906	https://doi.org/10.3892/ol.2019.9906	PMC6365978	yes	pmc_oa	yes	html_mining	no	NONE	NONE	0	0.0			
IGNORE-not-worth-chasing	long-tail-singleton	1	37600329	https://pubmed.ncbi.nlm.nih.gov/37600329/	Oncol Lett	10.3892/ol.2023.13977	https://doi.org/10.3892/ol.2023.13977	PMC10433723	yes	pmc_oa,unpaywall	yes	pmc_oa	no	NONE	NONE	0	0.0			
IGNORE-not-worth-chasing	long-tail-singleton	1	34458799	https://pubmed.ncbi.nlm.nih.gov/34458799/	RSC Chem Biol	10.1039/d0cb00228c	https://doi.org/10.1039/d0cb00228c	PMC8341913	yes	pmc_oa,unpaywall	yes	pmc_oa	no	NONE	NONE	0	0.0			
IGNORE-not-worth-chasing	long-tail-singleton	2	37533658	https://pubmed.ncbi.nlm.nih.gov/37533658/	Saudi J Med Med Sci	10.4103/sjmms.sjmms_3_23	https://doi.org/10.4103/sjmms.sjmms_3_23	PMC10393088	yes	pmc_oa,unpaywall	no	NONE	no	NONE	NONE	0	0.0			
IGNORE-not-worth-chasing	long-tail-singleton	2	36286892	https://pubmed.ncbi.nlm.nih.gov/36286892/	Ter Arkh	10.26442/00403660.2021.08.200983	https://doi.org/10.26442/00403660.2021.08.200983		yes	unpaywall	no	NONE	no	NONE	NONE	0	0.0			
IGNORE-not-worth-chasing	long-tail-singleton	1	37529669	https://pubmed.ncbi.nlm.nih.gov/37529669/	Tob Induc Dis	10.18332/tid/168515	https://doi.org/10.18332/tid/168515	PMC10377954	yes	pmc_oa,unpaywall	yes	pmc_oa	no	NONE	NONE	0	0.0			
IGNORE-not-worth-chasing	long-tail-singleton	1	37158530	https://pubmed.ncbi.nlm.nih.gov/37158530/	Turk J Gastroenterol	10.5152/tjg.2023.22515	https://doi.org/10.5152/tjg.2023.22515	PMC10334590	yes	pmc_oa,unpaywall	yes	html_mining	no	NONE	NONE	0	0.0			
IGNORE-not-worth-chasing	long-tail-singleton	0	33911468	https://pubmed.ncbi.nlm.nih.gov/33911468/	World J Gastroenterol	10.3748/wjg.v27.i14.1465	https://doi.org/10.3748/wjg.v27.i14.1465	PMC8047535	yes	pmc_oa,unpaywall	yes	html_mining	yes	elink	PRJNA693828	172	133.35			
IGNORE-not-worth-chasing	long-tail-singleton	0	34876791	https://pubmed.ncbi.nlm.nih.gov/34876791/	World J Gastroenterol	10.3748/wjg.v27.i42.7311	https://doi.org/10.3748/wjg.v27.i42.7311	PMC8611209	yes	pmc_oa	yes	html_mining	yes	europepmc	PRJNA630089	5	6.4			
IGNORE-not-worth-chasing	long-tail-singleton	1	37663945	https://pubmed.ncbi.nlm.nih.gov/37663945/	World J Gastrointest Oncol	10.4251/wjgo.v15.i8.1424	https://doi.org/10.4251/wjgo.v15.i8.1424	PMC10473925	yes	pmc_oa,unpaywall	yes	html_mining	no	NONE	NONE	0	0.0			
IGNORE-not-worth-chasing	long-tail-singleton	1	30283710	https://pubmed.ncbi.nlm.nih.gov/30283710/	World J Gastrointest Pathophysiol	10.4291/wjgp.v9.i2.47	https://doi.org/10.4291/wjgp.v9.i2.47	PMC6163128	yes	pmc_oa,unpaywall	yes	html_mining	no	NONE	NONE	0	0.0			
IGNORE-already-complete	long-tail-done	0	30747106	https://pubmed.ncbi.nlm.nih.gov/30747106/	Elife	10.7554/eLife.42693	https://doi.org/10.7554/eLife.42693	PMC6424576	yes	pmc_oa	yes	pmc_oa	yes	europepmc	PRJEB28422,PRJNA289586,PRJNA217052,PRJEB6997	9878	5294.25			
IGNORE-already-complete	long-tail-done	0	31392094	https://pubmed.ncbi.nlm.nih.gov/31392094/	PeerJ	10.7717/peerj.7315	https://doi.org/10.7717/peerj.7315	PMC6673421	yes	pmc_oa	yes	pmc_oa	yes	html_text_mine	PRJEB6070	1515	854.53			
